"","V1","V2","V3","V4"
"167",4.54901229538626e-09,4.13212428390747e-06,0.00433052653364501,-4.04740063326631
"168",0.000121023831401525,7.0785011679723e-06,4.29604602529832e-05,-106.535734489117
"169",0.0260521414273568,6.97810743507665e-16,4.48724278980794e-05,-23.7639941296506
"170",3.44380482991588e-11,0.0163805723568236,0.00847918933826091,-11.9512197126355
"171",0.00571583893948665,0.000108445190923349,0.00280569441561478,-4.36345576512799
"172",5.29050445052683e-06,0.0100349607193941,0.00553301199015373,-8.54625510301237
"173",2.09052381619894e-06,0.000107907676295339,0.0121556530047396,-10.267608789421
"174",3.77081517071837e-07,0.000170647759945764,0.012188415597855,-8.86770376576541
"175",0.0286126286838505,4.61286134634516e-07,0.0144819678527839,-15.1697651469704
"176",8.63616654986441e-05,0.0228089475959364,0.0118488998068314,-15.8025398946607
"177",3.63793266434744e-08,0.000216926109542017,3.23774433177437e-05,-95.5596020011177
"178",0.000175713814283072,4.00087095923419e-06,2.58419788435882e-05,-96.1018707236177
"179",0.000272326244559495,0.0103896595746718,0.00507639558932138,-8.12854707530312
"180",4.61995993346936e-05,3.15679879270561e-05,2.89149489812734e-05,-105.058119157189
"181",1.38000325831677e-06,0.000101547186771724,0.0121518791268363,-10.698455738286
"182",7.14073926034939e-05,7.14407129496549e-05,2.32957955834213e-07,0.880123531631532
"183",7.12285560538163e-05,7.12685169349241e-05,2.37789202039794e-07,0.881123348746338
"184",4.98860881646697e-05,3.55945365974198e-05,0.0121414643447981,-10.6058510926858
"185",2.6891329942902e-07,0.00868858010862063,0.0085937292101206,-7.14262302938151
"186",9.60074462675836e-06,0.000110550912747122,4.20126118740871e-05,-103.16501989137
"187",5.8546414125555e-05,5.85464141300112e-05,2.08983977086266e-07,0.902486408529187
"188",2.17070042901944e-05,3.83127508188309e-05,2.3665499019776e-05,-101.863438713999
"189",8.80729163219569e-05,8.80781382604862e-05,2.12656413254473e-07,0.855218770977522
"190",1.728843418956e-07,5.48921330011328e-05,4.34110686355558e-05,0.872406548754448
"191",7.57033323439879e-06,9.23886970632758e-05,0.0121501405172556,-9.15210520829301
"192",1.87019003244198e-05,0.000121458199344565,5.62606360712259e-05,-105.093684126379
"193",7.42308736325899e-05,4.92807940282088e-05,4.81158512330992e-05,-104.827006241527
"194",2.79164719944865e-06,3.54900921887643e-05,4.70485413205964e-05,0.860942967109551
"195",2.39034301423735e-07,3.22773333668476e-05,4.7322582056469e-05,0.862317863877466
"196",0.0525423275529249,0.000151854438800747,0.0262720459198077,-26.1138450937008
"197",5.76917109798312e-05,0.0527285402999337,0.0264131471042014,-26.1076813148379
"198",2.65531612573331e-05,7.37108832797723e-05,4.96809554545452e-05,-84.2467184291876
"199",5.37082567283243e-05,5.0182493919806e-05,4.39796632222267e-05,-79.7743705662759
"200",0.0882268503961856,3.46286730552058e-06,0.0443333308245276,-31.8309176997209
"201",1.05732018736269e-08,0.0119191731489797,0.00596579478687908,-6.88672832495134
"202",0.0250583042350107,0.000184291409624156,0.000159272110926922,-18.1903138051015
"203",0.0697068604797189,0.0711463899783831,0.000720161844021386,-39.8635361772789
"204",0.00146992794814045,1.8926053334323e-05,3.77976421822579e-05,-1.43356182310376
"205",0.00194626766044686,0.0128993810789814,0.00562367991458684,-10.0909351910484
"206",0.0279093276632566,4.82754876017325e-07,8.04036518468054e-05,-28.9292266655314
"207",0.0652090246225238,0.0359968070518021,0.0146340222266166,-43.0304375591825
"208",4.52538856714977e-10,0.00315188279333307,0.00157799828186796,-1.94365128749116
"209",0.00010453579030138,8.80726220027129e-05,9.39423700404562e-05,-98.2570115203162
"210",0.0250536804684814,0.000178852556677715,0.0249928530659425,-29.3078814457084
"211",0.00437572255825139,0.013019584699113,0.00433350521963827,-14.6075524272521
"212",0.0171539329976852,0.0041732597904267,0.00413504847178581,-14.4576736993588
"213",0.046133118155769,0.0461331181557918,1.77535664398579e-07,-27.2322589479148
"214",0.0394002978712354,0.017285270650732,0.0330429701594893,-44.1807197538991
"215",0.063233824699032,0.0509225372284205,0.0829507689669653,-145.856763930257
"216",0.0214708660642397,0.0214708660641626,1.77891857240308e-07,-13.0007890287951
"217",1.92240572602789e-06,4.8603548136152e-05,3.30051958546502e-05,0.897351992504648
"218",2.09031687324899e-07,3.47115974018408e-05,2.15362166206198e-05,0.924519452333002
"219",2.30769935024862e-06,6.22446824243103e-05,1.71096767079826e-05,-86.7952153874882
"220",0.0536177828815891,2.6669917133524e-11,1.64894034486718e-05,-32.3520434943967
"221",6.85849273753318e-11,0.071069188443176,1.84983400036698e-05,-40.6435313223061
"222",0.000138551303901445,7.02100481870494e-06,7.95655341743196e-05,-96.9784283524687
"223",3.35446002160527e-05,6.28343862194155e-05,0.0121476253490525,-9.66687395884401
"224",1.14302103435639e-08,0.000110705111742779,7.27118898329211e-05,0.781600454544618
"225",3.99534888779421e-07,0.000232027863906648,5.68402066000173e-05,-105.065894041856
"226",2.18333445465412e-06,0.000137531523954997,3.23718633558068e-05,-96.0482302944503
"227",0.0308855215192692,9.77995313082722e-11,0.00475714946827865,-114.194498626322
"228",2.88794651826692e-10,1.29391191210915e-05,0.044525277670481,-29.2537838827053
"229",0.0839227244434976,4.71526054630924e-12,0.000952962266574486,-75.8361912455883
"230",0.0483718741075445,0.0484569906142539,4.27140063261946e-05,-28.1857551852675
"231",0.0581683729677204,0.0581687899545753,2.21748187338999e-05,-130.24166900425
"232",0.0628047924522342,0.0628050248687925,2.15955735736184e-05,-131.755287201958
"233",0.0509440053506443,0.0509404315417653,1.96171820310071e-06,-24.9708409614838
"234",0.00128308615941338,0.0703353578672988,0.0347516428296221,-33.1103593244706
"235",3.03468649539514e-05,6.53841176654288e-05,4.10805526905866e-05,-106.833276709585
"236",1.46990197897813e-05,0.000118369514807906,6.07698449689442e-05,-102.329657779036
"237",8.42507667938928e-05,8.4250766793912e-05,2.08943970183313e-07,0.874048424003208
"238",6.32758456020035e-07,0.00010705134498524,1.63333028392332e-05,-107.332769445233
"239",4.75872204426223e-05,2.94306432397825e-05,2.73852847560985e-05,-107.142338858826
"240",0.000123239641741367,4.94132002702823e-05,1.26372301363364e-05,-98.4900905231713
"241",7.80814326592267e-09,6.72994136735444e-06,0.096707196898287,-46.2137357944979
"242",6.56430423384586e-05,3.95992383217344e-05,0.0257125105345931,-17.6825905889804
"243",2.77252719384417e-07,8.70966106363946e-05,0.0121435659343205,-10.0133224084178
"244",0.00013994977259717,5.31970182785109e-05,9.985799857537e-05,-112.116082867135
"245",0.013252922390464,0.00312751808505236,0.00300749696058766,-40.7106979122334
"246",0.000153930953106033,0.000153930953106033,2.08835560784674e-07,0.768186890851424
"247",0.000149983521882956,0.00564482419370735,0.00291366712041989,-4.69086503181271
"248",7.42323713922406e-08,1.79971697147552e-07,0.000136345594757004,0.694237744884432
"249",0.000127498584833829,4.07473577969063e-05,7.4480982598879e-05,-108.12446874162
"250",5.33055123491605e-06,0.000122563849612785,5.7075069100021e-05,-100.593831676013
"251",0.0177024562152622,0.0174840954663804,0.00011659487209228,-11.0904059718488
"252",1.15085448377658e-08,1.01953250309356e-07,0.000129740798745406,0.721708710741433
"253",2.59540285194571e-05,4.74081289048634e-05,2.74009519876106e-05,-90.2445094226426
